policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage02_step00364544_R85.68_SR1.000_LD0.04003_CM0.00000__2026-08-07_12-41-45.zip,mcc,ppo_b_dv_refine_final,True,81.938720485115,0.05477935522364648,False,True,5,0.04002868416086171,success
Model__stage02_step00339968_R85.55_SR1.000_LD0.03723_CM0.00000__2026-08-07_12-37-46.zip,mcc,ppo_b_dv_refine_final,True,81.7889740232794,0.05507168026256799,False,True,5,0.0372267782259783,success
Model__stage01_step00094208_R87.43_SR1.000_LD0.05001_CM0.00000__2026-08-07_11-47-04.zip,mcc,ppo_b_dv_refine_final,True,81.78315197578453,0.05508304567474318,False,True,5,0.050011306530248524,success
Model__stage03_step00487424_R81.78_SR1.000_LD0.03953_CM0.00000__2026-08-07_12-58-39.zip,mcc,ppo_b_dv_refine_final,True,81.78216587742001,0.055084970670093714,False,True,5,0.03953380432042946,success
Model__stage01_step00135168_R87.39_SR1.000_LD0.04285_CM0.00000__2026-08-07_11-56-40.zip,mcc,ppo_b_dv_refine_final,True,81.73667753771319,0.05517376996800213,False,True,5,0.04285132170326794,success
Model__stage02_step00253952_R85.48_SR1.000_LD0.03952_CM0.00000__2026-08-07_12-21-16.zip,mcc,ppo_b_dv_refine_final,True,81.70959604549947,0.055226636647911546,False,True,5,0.03952286439271411,success
Model__stage01_step00196608_R87.36_SR1.000_LD0.03807_CM0.00000__2026-08-07_12-10-49.zip,mcc,ppo_b_dv_refine_final,True,81.69851689512757,0.055248264625120384,False,True,5,0.03806985969570813,success
Model__stage01_step00184320_R87.34_SR1.000_LD0.04028_CM0.00000__2026-08-07_12-07-53.zip,mcc,ppo_b_dv_refine_final,True,81.67355912099055,0.055296985524476316,False,True,5,0.04027573104077464,success
Model__stage01_step00143360_R87.33_SR1.000_LD0.04263_CM0.00000__2026-08-07_11-58-33.zip,mcc,ppo_b_dv_refine_final,True,81.65876701040642,0.05532586169456561,False,True,5,0.042631783582114224,success
Model__stage02_step00270336_R85.38_SR1.000_LD0.03698_CM0.00000__2026-08-07_12-24-49.zip,mcc,ppo_b_dv_refine_final,True,81.59612875135784,0.05544813991930562,False,True,5,0.03697719718174433,success
Model__stage02_step00380928_R85.35_SR1.000_LD0.03894_CM0.00000__2026-08-07_12-44-14.zip,mcc,ppo_b_dv_refine_final,True,81.55997116753485,0.0555187243389226,False,True,5,0.03893623818746269,success
Model__stage01_step00077824_R87.24_SR1.000_LD0.04695_CM0.00000__2026-08-07_11-43-22.zip,mcc,ppo_b_dv_refine_final,True,81.54399153374739,0.05554991871247646,False,True,5,0.04695288963872733,success
Model__stage03_step00421888_R81.51_SR1.000_LD0.04008_CM0.00000__2026-08-07_12-49-45.zip,mcc,ppo_b_dv_refine_final,True,81.50824689983898,0.055619696998857535,False,True,5,0.040078173562464375,success
Model__stage03_step00507904_R81.50_SR1.000_LD0.04092_CM0.00000__2026-08-07_13-01-35.zip,mcc,ppo_b_dv_refine_final,True,81.49721400124537,0.05564123468643466,False,True,5,0.04092107948948801,success
Model__stage03_step00417792_R81.49_SR1.000_LD0.04053_CM0.00000__2026-08-07_12-49-16.zip,mcc,ppo_b_dv_refine_final,True,81.49408488149146,0.055647343144976116,False,True,5,0.04052733005835754,success
Model__stage03_step00503808_R81.48_SR1.000_LD0.04061_CM0.00000__2026-08-07_13-01-00.zip,mcc,ppo_b_dv_refine_final,True,81.4814317743183,0.055672043695503506,False,True,5,0.04060681791079282,success
Model__stage02_step00335872_R85.26_SR1.000_LD0.03712_CM0.00000__2026-08-07_12-37-05.zip,mcc,ppo_b_dv_refine_final,True,81.44834570661686,0.05573663210654189,False,True,5,0.037117911726772174,success
Model__stage01_step00176128_R87.10_SR1.000_LD0.03761_CM0.00000__2026-08-07_12-06-00.zip,mcc,ppo_b_dv_refine_final,True,81.37751537882302,0.05587490234061188,False,True,5,0.03761495405670486,success
Model__stage02_step00331776_R85.15_SR1.000_LD0.03863_CM0.00000__2026-08-07_12-36-25.zip,mcc,ppo_b_dv_refine_final,True,81.32621323165078,0.055975050965060495,False,True,5,0.03863332440981446,success
Model__stage02_step00303104_R85.14_SR1.000_LD0.03770_CM0.00000__2026-08-07_12-31-25.zip,mcc,ppo_b_dv_refine_final,True,81.30982937040636,0.05600703444445125,False,True,5,0.03769745500479782,success
Model__stage02_step00249856_R85.13_SR1.000_LD0.04093_CM0.00000__2026-08-07_12-20-24.zip,mcc,ppo_b_dv_refine_final,True,81.30814130750113,0.05601032976808311,False,True,5,0.040925324156771546,success
Model__stage02_step00258048_R85.12_SR1.000_LD0.03815_CM0.00000__2026-08-07_12-22-10.zip,mcc,ppo_b_dv_refine_final,True,81.29364106779363,0.05603863616734565,False,True,5,0.03815383385921575,success
Model__stage02_step00311296_R85.12_SR1.000_LD0.03810_CM0.00000__2026-08-07_12-33-00.zip,mcc,ppo_b_dv_refine_final,True,81.29233064744037,0.05604119428241613,False,True,5,0.038100586275483975,success
Model__stage02_step00282624_R85.10_SR1.000_LD0.03376_CM0.00000__2026-08-07_12-27-22.zip,mcc,ppo_b_dv_refine_final,True,81.26699908240371,0.056090644871395055,False,True,4,0.033761094118611355,success
Model__stage02_step00245760_R85.07_SR1.000_LD0.04175_CM0.00000__2026-08-07_12-19-31.zip,mcc,ppo_b_dv_refine_final,True,81.23671390932579,0.056149765563064336,False,True,5,0.04174528165574909,success
Model__stage02_step00241664_R85.00_SR1.000_LD0.04030_CM0.00000__2026-08-07_12-18-43.zip,mcc,ppo_b_dv_refine_final,True,81.15375097609342,0.05631172025894769,False,True,5,0.04030173284413249,success
Model__stage02_step00356352_R85.00_SR1.000_LD0.04052_CM0.00000__2026-08-07_12-40-25.zip,mcc,ppo_b_dv_refine_final,True,81.15359805726982,0.05631201877685933,False,True,5,0.04052328647250979,success
Model__stage03_step00430080_R81.07_SR1.000_LD0.03973_CM0.00000__2026-08-07_12-50-43.zip,mcc,ppo_b_dv_refine_final,True,81.06752942735875,0.056480036206321534,False,True,5,0.03972667601907778,success
Model__stage01_step00192512_R86.83_SR1.000_LD0.03998_CM0.00000__2026-08-07_12-09-51.zip,mcc,ppo_b_dv_refine_final,True,81.04210947469817,0.056529659339715155,False,True,5,0.03997725936204563,success
Model__stage01_step00151552_R86.83_SR1.000_LD0.04106_CM0.00000__2026-08-07_12-00-27.zip,mcc,ppo_b_dv_refine_final,True,81.03890343548127,0.05653591795529359,False,True,5,0.04105964682295507,success
Model__stage02_step00307200_R84.87_SR1.000_LD0.03760_CM0.00000__2026-08-07_12-32-17.zip,mcc,ppo_b_dv_refine_final,True,81.00631101133243,0.05659954270836669,False,True,5,0.03760351717074098,success
Model__stage02_step00389120_R84.84_SR1.000_LD0.03888_CM0.00000__2026-08-07_12-45-32.zip,mcc,ppo_b_dv_refine_final,True,80.96453109856786,0.0566811026629414,False,True,5,0.03888091087566797,success
Model__stage02_step00290816_R84.82_SR1.000_LD0.03656_CM0.00000__2026-08-07_12-29-05.zip,mcc,ppo_b_dv_refine_final,True,80.94945796223352,0.056710527432726233,False,True,5,0.03656409767470415,success
Model__stage02_step00397312_R84.77_SR1.000_LD0.03947_CM0.00000__2026-08-07_12-46-57.zip,mcc,ppo_b_dv_refine_final,True,80.88683294654153,0.05683277980467023,False,True,5,0.03946888439451762,success
Model__stage02_step00274432_R84.77_SR1.000_LD0.03656_CM0.00000__2026-08-07_12-25-40.zip,mcc,ppo_b_dv_refine_final,True,80.88605235967262,0.056834303614208284,False,True,5,0.036559190584695214,success
Model__stage03_step00434176_R80.75_SR1.000_LD0.03997_CM0.00000__2026-08-07_12-51-14.zip,mcc,ppo_b_dv_refine_final,True,80.75398109974842,0.05709212430475753,False,True,5,0.039969050163789634,success
Model__stage02_step00315392_R84.62_SR1.000_LD0.03841_CM0.00000__2026-08-07_12-33-41.zip,mcc,ppo_b_dv_refine_final,True,80.71694021731902,0.057164433040904794,False,True,5,0.03841456192864347,success
Model__stage02_step00385024_R84.61_SR1.000_LD0.03872_CM0.00000__2026-08-07_12-44-53.zip,mcc,ppo_b_dv_refine_final,True,80.70442541591021,0.05718886360015865,False,True,5,0.03872463608337649,success
Model__stage01_step00081920_R86.54_SR1.000_LD0.04694_CM0.00000__2026-08-07_11-44-18.zip,mcc,ppo_b_dv_refine_final,True,80.67188140174714,0.05725239385049153,False,True,5,0.046940872459214696,success
Model__stage02_step00299008_R84.56_SR1.000_LD0.03726_CM0.00000__2026-08-07_12-30-33.zip,mcc,ppo_b_dv_refine_final,True,80.64056056347468,0.05731353629856556,False,True,5,0.03726257943178307,success
Model__stage02_step00237568_R84.55_SR1.000_LD0.03948_CM0.00000__2026-08-07_12-17-52.zip,mcc,ppo_b_dv_refine_final,True,80.62968962377658,0.057334757820806576,False,True,5,0.03947989923674697,success
Model__stage02_step00204800_R84.53_SR1.000_LD0.03832_CM0.00000__2026-08-07_12-12-18.zip,mcc,ppo_b_dv_refine_final,True,80.6095440677016,0.05737408462954401,False,True,5,0.0383200438735451,success
Model__stage02_step00344064_R84.49_SR1.000_LD0.03888_CM0.00000__2026-08-07_12-38-27.zip,mcc,ppo_b_dv_refine_final,True,80.56370559120202,0.05746356744110825,False,True,5,0.03887618098493044,success
Model__stage02_step00294912_R84.43_SR1.000_LD0.03634_CM0.00000__2026-08-07_12-29-53.zip,mcc,ppo_b_dv_refine_final,True,80.4982827590839,0.057591281523370036,False,True,5,0.03633814349458862,success
Model__stage01_step00180224_R86.40_SR1.000_LD0.03928_CM0.00000__2026-08-07_12-06-55.zip,mcc,ppo_b_dv_refine_final,True,80.49482269996201,0.05759803601963708,False,True,5,0.039278961013091515,success
Model__stage02_step00393216_R84.38_SR1.000_LD0.03929_CM0.00000__2026-08-07_12-46-11.zip,mcc,ppo_b_dv_refine_final,True,80.43306803828453,0.05771858934461835,False,True,5,0.03928747912766812,success
Model__stage01_step00200704_R86.34_SR1.000_LD0.03777_CM0.00000__2026-08-07_12-11-46.zip,mcc,ppo_b_dv_refine_final,True,80.42411460595255,0.05773606763707908,False,True,5,0.037772597551545155,success
Model__stage02_step00348160_R84.27_SR1.000_LD0.03823_CM0.00000__2026-08-07_12-39-05.zip,mcc,ppo_b_dv_refine_final,True,80.31312421628832,0.05795273566102303,False,True,5,0.038230844979960245,success
Model__stage02_step00225280_R84.22_SR1.000_LD0.03674_CM0.00000__2026-08-07_12-15-37.zip,mcc,ppo_b_dv_refine_final,True,80.2548860013783,0.05806642441354248,False,True,5,0.03674125284557794,success
Model__stage02_step00229376_R84.21_SR1.000_LD0.03792_CM0.00000__2026-08-07_12-16-23.zip,mcc,ppo_b_dv_refine_final,True,80.23924482249612,0.0580969580780409,False,True,5,0.03791812590050953,success
Model__stage02_step00360448_R84.15_SR1.000_LD0.04164_CM0.00000__2026-08-07_12-41-03.zip,mcc,ppo_b_dv_refine_final,True,80.1761812859026,0.05822006650119328,False,True,5,0.0416396848305712,success
Model__stage02_step00352256_R84.03_SR1.000_LD0.03885_CM0.00000__2026-08-07_12-39-48.zip,mcc,ppo_b_dv_refine_final,True,80.0384318477249,0.05848897175199596,False,True,5,0.038846989677548016,success
Model__stage01_step00172032_R86.00_SR1.000_LD0.03960_CM0.00000__2026-08-07_12-05-05.zip,mcc,ppo_b_dv_refine_final,True,79.99695420757656,0.0585699416301627,False,True,5,0.03960028918266574,success
Model__stage02_step00327680_R83.96_SR1.000_LD0.03860_CM0.00000__2026-08-07_12-35-47.zip,mcc,ppo_b_dv_refine_final,True,79.95058204855273,0.05866046626109791,False,True,5,0.03859750568108583,success
Model__stage01_step00159744_R85.91_SR1.000_LD0.03952_CM0.00000__2026-08-07_12-02-15.zip,mcc,ppo_b_dv_refine_final,True,79.88622915060346,0.058786091689352685,False,True,5,0.03952484208338442,success
Model__stage02_step00208896_R83.87_SR1.000_LD0.03807_CM0.00000__2026-08-07_12-12-55.zip,mcc,ppo_b_dv_refine_final,True,79.85193675459472,0.05885303501392331,False,True,5,0.03807118070064423,success
Model__stage02_step00319488_R83.77_SR1.000_LD0.03827_CM0.00000__2026-08-07_12-34-22.zip,mcc,ppo_b_dv_refine_final,True,79.72940458240657,0.05909223413465689,False,True,5,0.03826790558534147,success
Model__stage01_step00102400_R85.75_SR1.000_LD0.04507_CM0.00000__2026-08-07_11-49-00.zip,mcc,ppo_b_dv_refine_final,True,79.68301809151433,0.05918278674330815,False,True,5,0.045066692311518206,success
Model__stage02_step00233472_R83.56_SR1.000_LD0.03971_CM0.00000__2026-08-07_12-17-07.zip,mcc,ppo_b_dv_refine_final,True,79.48656096730123,0.05956629721679803,False,True,5,0.03971019416042365,success
Model__stage02_step00323584_R83.50_SR1.000_LD0.03894_CM0.00000__2026-08-07_12-35-09.zip,mcc,ppo_b_dv_refine_final,True,79.41741845774052,0.05970127260486865,False,True,5,0.03894242844908473,success
Model__stage01_step00163840_R85.37_SR1.000_LD0.04022_CM0.00000__2026-08-07_12-03-10.zip,mcc,ppo_b_dv_refine_final,True,79.21019234311268,0.06010580558201936,False,True,5,0.040216399343938815,success
Model__stage01_step00167936_R85.24_SR1.000_LD0.03959_CM0.00000__2026-08-07_12-04-08.zip,mcc,ppo_b_dv_refine_final,True,79.05553451814379,0.06040771825594411,False,True,5,0.03958503127440295,success
Model__stage01_step00155648_R85.14_SR1.000_LD0.03940_CM0.00000__2026-08-07_12-01-23.zip,mcc,ppo_b_dv_refine_final,True,78.91920963191693,0.06067384259159611,False,True,5,0.03940141071931817,success
Model__stage02_step00278528_R82.17_SR1.000_LD0.03567_CM0.00000__2026-08-07_12-26-29.zip,mcc,ppo_b_dv_refine_final,True,77.88429679339637,0.06269413029717841,False,True,5,0.03566596601769803,success
Model__stage02_step00266240_R81.92_SR1.000_LD0.03654_CM0.00000__2026-08-07_12-23-55.zip,mcc,ppo_b_dv_refine_final,True,77.60487875987948,0.06323959151557343,False,True,5,0.03654209577136322,success
Model__stage02_step00221184_R81.12_SR1.000_LD0.03587_CM0.00000__2026-08-07_12-14-51.zip,mcc,ppo_b_dv_refine_final,True,76.67819728714451,0.06504859717931,False,True,5,0.035866729014965286,success
Model__stage01_step00098304_R83.23_SR1.000_LD0.04440_CM0.00000__2026-08-07_11-48-04.zip,mcc,ppo_b_dv_refine_final,True,76.53824154656608,0.06532180942626643,False,True,5,0.044401771970237355,success
